fight_id,a_open,a_close,b_open,b_close
edff38661bf2866b,1.16667,1.0878,5.5,8.4
00bde62cac38e5e9,1.90909,1.77519,1.90909,2.07
827c64369b374989,2.7,2.06,1.51282,1.6993
7ac4ae301ed699ab,1.66667,1.37736,2.3,3.4
610a640a0cd81ce5,1.4878,1.5814,2.75,2.48
5f5b626e67529056,1.32258,1.13175,3.6,6.36
b2218930b982d9b6,1.55556,1.33784,2.55,3.34
870d374f8d9af65a,1.28571,1.44444,3.85,2.82
8ed609d80e135d94,1.47619,1.49751,2.8,2.64
00ee51bba08b7a08,2.55,2.85,1.55556,1.44248
5e6a74db89f5410c,1.52632,1.3937,2.65,3.04
c49485cedb878cf0,4.3,3.69,1.25,1.28986
443f30a4a856584a,1.625,1.48309,2.4,2.71
f5564a9eeebd4ea0,1.16667,1.05647,5.5,10.5
46f81d5ecd974c1c,1.25,1.33113,4.3,3.41
6f0231915cc28507,1.5,1.68027,2.7,2.22
335064c3380e2f10,1.64516,1.76923,2.35,2.08
9027e156c6f1988a,2.6,1.44444,1.54054,2.84
03377f7bf8a2d5ff,2.45,2.06,1.58824,1.78125
2aef1a91d26dde42,2.35,2.87,1.64516,1.4386
766b0b26c40525de,1.66667,1.82645,2.3,2.0
a815dafc89adf33b,1.44444,1.32154,2.9,3.45
546f971f9d8e0a33,1.22222,1.16502,4.5,5.3
434abaea90ccd299,2.7,2.01,1.5,1.81967
c547b3e95bcc5f24,1.25,1.17483,4.3,5.14
0f9e7d0d04e24b74,1.5,1.26954,2.5,3.87
85e94a6c071fd9fa,1.90909,2.12,1.90909,1.72993
9a0ecee6e8ca173f,2.7,2.55,1.5,1.53191
6102e7a6dcbc62f0,1.2,1.09625,4.75,7.65
f9f5071b993a5f4b,1.28571,1.31847,3.85,3.43
e32dc26b11d1f81d,1.90909,2.29,1.90909,1.64103
a76e14495e61cf19,1.57143,1.55249,2.5,2.5
fa96d6252579b51e,2.75,3.56,1.5,1.30303
689384b01b40ef5c,3.85,3.8,1.28571,1.27624
08d4e3864c44f8a5,2.4,1.74074,1.625,2.11
1c50e43770ba84fc,2.1,1.8,1.76923,2.02
dbf1ee1a1912c735,1.23529,1.1443,4.55,5.93
a997593977ba8cad,1.90909,1.55866,1.90909,2.47
796e1151896195aa,1.33333,1.13643,3.5,6.18
747d922b329b7f30,1.66667,1.74074,2.3,2.12
b0f68344e01884ff,2.55,2.24,1.55556,1.66667
767b78b67c7da17c,3.05,2.28,1.41667,1.64935
71c8ca7442bcb757,1.57143,1.56497,2.5,2.45
f41c2c82d5117230,1.33333,1.30675,3.5,3.55
f063bcccbbb9edc5,1.28571,1.37175,3.85,3.16
58f6248da3cdf3ce,2.55,1.90909,1.55556,1.90909
c245be6698c1e378,1.38462,1.27548,3.2,3.83
760150e9951e65fa,1.66667,1.60976,2.1,2.36
32927d50acedb507,1.2,1.26738,4.85,3.95
e6031b5937294176,1.5,1.54054,2.7,2.52
7add5901fac6ab82,1.32258,1.4717,3.3,2.72
4e224ebb6394611d,1.33333,1.60606,3.5,2.37
f7e9bd2d6f81aeae,1.4,1.21505,3.1,4.53
b23fa678cc65cf5b,1.5,1.75188,2.7,2.09
20971ed9a842b0cb,2.7,1.8547,1.5,1.96154
ac4343150638b635,1.71429,2.36,2.2,1.60976
e3d657dd88864ba7,1.54054,2.17,2.6,1.70423
c6d56aad93f98249,2.8,2.57,1.47619,1.52632
80eae31bc0a94a65,1.33333,1.45045,3.5,2.8
87dcb3eab20f6ac1,1.33333,1.22831,3.5,4.31
9126633d921afb57,1.5,1.54348,2.7,2.52
238c274c90587e21,1.33333,1.53763,3.5,2.52
84b66bf7fba2d59d,1.2,1.38023,4.85,3.11
a5a81a39ccf9b680,1.33333,1.38462,3.5,3.08
24bb03f0a3415fbe,1.4,1.26178,3.1,3.95
d000cb692343cdcd,2.7,1.45455,1.5,2.78
93ca562453f65b8d,2.3,1.62893,1.66667,2.32
47149f3187661509,1.5,1.79365,2.7,2.04
fc4ab243d21b795d,1.5,1.55556,2.7,2.48
0fca825e14429c1f,1.2,1.18762,4.75,4.9
225e93ebed9b71b8,1.14286,1.41667,6.25,2.94
a2523a8565fe4361,1.28571,1.44843,3.85,2.81
ceb5b0f1f6daddf6,1.66667,1.73529,2.3,2.12
71170fb7ade3e1f4,4.0,2.88,1.25,1.43478
fb4b1754d510b0d0,1.71429,1.72464,2.2,2.14
dbbf8334a2600895,1.45455,1.27397,2.85,3.83
a5c5f76cf0a7c784,4.3,2.43,1.25,1.57143
2a26c0cfa06265b7,1.25,1.32258,4.3,3.46
6cca11f353a2b42d,1.58824,1.61728,2.45,2.35
f964d2dda87f25f0,1.2,1.11455,4.85,6.8
abefaf1807941ee4,1.30769,1.37175,3.75,3.17
cc5c5a8cff4c1ae9,1.66667,1.66225,2.3,2.24
f594fc5c2bc6237e,1.2,1.19011,4.75,4.89
3b7b771b9578383d,1.4,1.4065,3.1,2.98
8bee5192baec71d8,1.38462,1.21786,3.2,4.49
e0acd0cf4930671b,1.5,1.33003,2.7,3.38
db7694f4513120d5,2.7,3.58,1.5,1.30581
fc9168fd102e2e66,1.66667,1.54054,2.3,2.53
f26c0bdf7689aea2,1.4,1.2079,3.1,4.6
2c330a6f7f1e55f0,1.41667,1.46512,3.05,2.76
f44b4e998b6829f6,1.4,1.369,3.1,3.16
c769dd861357af9f,1.5,1.34722,2.7,3.29
cff81d681a01ae18,2.6,1.74627,1.54054,2.12
8cab057e6549afd0,1.2,1.12887,4.75,6.63
32d371462c539bee,1.5,1.48544,2.7,2.7
244285b7fd0ddece,1.71429,1.67568,2.2,2.22
d69bd8e53ec858dc,2.5,2.06,1.57143,2.79
ad487d1c6141d90a,1.07143,1.11723,9.5,7.7
721642e7de112e9e,1.64516,1.66225,2.35,7.68
fef80c98b2fba70c,2.85,1.67114,1.46512,5.72
c27bec45d5a29a2c,1.2,1.13298,4.85,6.56
7924f10aac3543de,1.33333,1.35842,3.5,8.47
0760bc02280574dd,1.90909,1.88496,1.90909,2.29
af2a9d47ca8115e4,1.22222,1.21008,4.5,6.17
9c9c26679701b84d,2.45,2.77,1.58824,1.73529
74bb036ef0493bf7,1.90909,1.68493,1.90909,2.22
e284a194fb4648a9,7.25,5.3,1.11765,1.74074
caf13346cbcfdb03,2.15,1.81301,1.74074,2.13
a5a749aa0061fdb4,1.52632,1.69444,2.65,2.21
f524e42c36028de0,1.64516,1.98039,2.35,7.37
cb745968bd16bf56,2.7,2.56,1.5,2.07
f5aff2f858311fbc,2.5,1.63291,1.57143,9.26
84951374e4cdc679,2.3,1.87719,1.66667,3.94
348de8e364ecf041,2.86,2.52,1.45249,1.81301
67f24cf244134661,3.5,3.48,1.33333,2.43
7e551ddb1494a45f,1.90909,2.2,1.90909,1.7874
ef1cd6371a3f18e0,1.66667,1.53476,2.3,2.54
dcfd594b68ff5ae1,1.25,1.1938,4.3,10.46
d421f3cd158fd055,4.3,4.94,1.25,2.48
c7fb90f1355291e4,1.25,1.17301,4.3,10.6
2e7f8d0ad385876d,1.90909,1.65789,1.90909,3.29
0df4f4ac27cf2d26,2.7,2.98,1.5,1.40984
e4aa608124896794,1.66667,1.71429,2.3,4.12
fc1266e2892ed111,1.90909,2.3,1.90909,1.72993
ecb7ff543dd41bf8,3.5,2.8,1.33333,1.76336
57bd683efc797fc1,1.4,1.3096,3.1,3.61
a6ec8573a9d38c51,1.5,1.76923,2.7,2.17
ec32745308e2b055,1.66667,1.79365,2.3,2.05
6242cda790f2085d,1.33333,1.5848,3.5,2.43
5f7111b982bcf6e3,2.4,2.16,1.625,1.90909
48cb604345f11766,2.4,2.19,1.625,1.76923
b98ead4eff6bf872,1.37037,1.4878,3.3,3.09
b482d4452e4d0eee,2.1,1.50761,1.76923,6.04
39417b7d07c2fd83,1.44444,1.3663,2.9,3.43
5c69b019e6deee41,1.74074,1.86207,2.15,7.46
419fff06f338f5c6,1.28571,1.47393,3.85,4.21
58ffa2dac4f2e7d0,2.6,3.33,1.54054,2.31
c47796e11a801e12,1.4,1.71429,3.1,5.67
bfe4950b3de83e9c,3.2,1.22989,1.38462,4.38
5d2eedd05081ed23,1.18182,1.22727,5.0,4.43
90940d93d6e0998f,1.22222,1.20161,4.5,6.76
20d74ed23d3e9b3a,1.90909,1.86957,1.90909,2.18
98e77712f99956ff,1.90909,1.70922,1.90909,2.26
44cfbb8c3c356c65,1.25,1.59172,4.3,2.43
a6b211d8dab5edec,1.11111,1.3268,7.0,4.77
b0474597b2c60482,1.33333,1.25974,3.5,9.11
afc021700481ac4e,1.28571,1.25907,3.75,4.66
aaec28fa3c0c576d,1.58824,1.42918,2.45,3.11
e4849375d1949c74,1.2,1.21413,4.85,5.11
571a3eabff5c7ba7,1.44444,1.35587,2.9,3.26
17d31249c9ab18af,5.5,5.47,1.16667,2.19
c0980a613f24accd,1.16667,1.18868,5.5,5.71
3b4803afa824fea3,3.1,2.2,1.4,2.33
6658fe4531c86674,1.39216,1.26455,3.15,3.97
b23a1a5d35eb438a,2.0,1.81967,1.83333,7.49
9efa4de316b8bf43,1.58824,1.39841,2.45,4.59
33afdd7ad43a2756,1.36364,1.76336,3.35,2.27
4b67a1875390e7ad,1.57143,1.42017,2.5,2.92
ace166f26c2ac2e8,2.45,2.59,1.58824,1.52356
6b4c2cc27855506a,1.57143,1.3876,2.5,3.09
0730c4e6fb247fa1,1.28571,1.24938,3.85,4.03
0489b42ac0ab6d4b,2.15,2.18,1.74074,1.68027
208c5dc52ccfd47a,1.42553,1.30769,3.0,3.52
d33814971932422a,2.6,3.13,1.54054,1.38168
7d0d2cecab358ba1,1.43478,1.29674,2.95,3.63
a73e33dfce8fcfd8,1.35714,1.39526,3.4,3.06
1aedd959f1523a27,1.18182,1.09542,5.2,7.75
330506571d2778b1,1.4,1.53476,3.1,2.55
63f6af6d5f7b82ad,2.3,2.57,1.66667,1.53191
ecc56a86a1eead9d,1.58824,1.73529,2.45,2.13
8c9ff13791378784,1.8,2.01,2.05,1.81301
ad59e2de1ab5c8d2,1.66667,2.07,2.3,1.77519
6c79db79da9ae874,3.2,3.44,1.38462,1.32468
9fab4b0ad082f670,2.47,1.49505,1.5814,4.31
85c7a0f44aa3e10a,2.3,1.62893,1.66667,2.28
bae4de7ef8c0769e,1.55556,1.63291,2.55,3.86
0b6c13ab8ad7f82b,3.2,2.34,1.38462,7.19
552f7cdaf93e1055,2.3,1.64935,1.66667,2.33
32087c183dffcae0,2.85,2.83,1.45455,1.42918
32054bf2b36b0e47,1.29851,1.34483,3.75,3.44
b5299e5b946015e5,1.66667,1.63694,2.3,2.39
5a209522211d7530,1.4,1.27548,3.1,4.2
e644218737c1a778,2.25,2.35,1.68966,1.62112
a661c0bee7c8d5af,2.3,1.56497,1.66667,4.37
678440bd8274a18e,1.28571,1.2611,3.85,4.04
57dca2ebe96ed622,1.64516,1.55556,2.25,2.68
d7f9a09021a9a13c,2.8,3.6,1.41667,1.34483
47245dd345d9ef7e,1.54054,1.54054,2.55,2.6
41e9da89f349b2bc,1.37037,1.32787,3.1,3.75
c99370e3e54bd5fd,1.76923,2.3,2.0,1.71429
0e05f54d8b66f317,1.26667,1.26667,3.85,3.85
24e14c4824144c64,1.83333,1.625,1.90909,2.3
78b928a602a81971,1.41667,1.28986,2.8,3.85
9d2c9d2249d4fe50,1.26316,1.21277,3.9,5.15
0949caefc6735f9b,1.60606,1.52632,2.35,2.58
f92e8d6c96306013,1.25,1.30769,4.1,3.95
83a7cc0b0de904b9,1.30769,1.36364,3.5,3.5
b091e021e61f1950,3.15,4.75,1.36364,1.2381
2bf24d9c33bb4d49,1.74074,1.6135,2.05,2.53
5e52b0bf9719f0ae,2.6,2.73,1.51282,1.53191
fb9b03644f559604,1.76923,2.05,2.0,1.8
840863604b38a33f,1.76923,1.86957,2.0,1.95238
1fc065e1d3243594,1.26316,1.29851,3.9,3.75
20628fd4e19a97e4,1.51282,1.5,2.6,2.7
adddc6e46da5ca19,1.38462,1.37037,3.0,3.3
1a21263dc5d866b6,4.65,7.25,1.19802,1.10526
ca93e3f69fa3d725,2.2,2.0,1.66667,1.90909
241a722f3b042c59,1.625,1.5,2.3,2.7
b4d624bdc27dff83,3.4,3.05,1.33333,1.44444
aefca2869c87eb11,1.625,1.71429,2.3,2.3
0ea087a71863184d,1.64516,1.47619,2.25,2.75
46a7cb6937144ba2,1.57143,1.58824,2.45,2.5
e892b4a03304f2a4,2.95,2.8,1.39216,1.45455
3b0258eb19d66f8f,1.625,1.76923,2.3,2.1
e716f8079c60bc66,1.43478,1.20619,2.7,4.85
d0e4876ab954d27d,1.16393,1.15385,5.25,6.5
5755a68d39867abc,2.55,2.4,1.54054,1.66667
103b36a1b9d98102,1.71429,1.54054,2.1,2.6
828776734a528b62,1.37037,1.45455,3.1,2.8
3b8e793ed8151a51,1.25,1.3125,4.1,3.9
e74e3c2a96fa9c55,1.60606,1.47619,2.35,2.9
0ae251dd5c0b5304,1.36364,1.42553,3.15,2.95
2059fd17f2ff4e4a,1.44444,1.43478,2.75,2.9
4be101dd6883d9bb,1.95238,2.4,1.8,1.625
d89e004e3992c5a4,1.30769,1.30769,3.5,3.95
29c9e57b23116aa2,6.25,7.2,1.13333,1.12821
63f744d672fbb8b4,1.17857,1.14815,5.05,6.5
5a6861ca6d7fd021,1.17241,1.26316,5.15,4.4
354a92ca4fd824a1,1.68966,1.58824,2.15,2.6
e1f77d40503e5259,1.21505,1.22727,4.4,4.5
38ea5a7a5b4932cb,2.45,2.25,1.54054,1.74074
3a1d4016452477f5,1.60606,1.60606,2.35,2.45
a2e7273a95d5db4a,3.0,3.2,1.38462,1.38462
2fec2ba8ea346a3a,1.33333,1.40816,3.4,3.05
867904bc58d656df,2.4,2.4,1.58824,1.625
1572dbb2433d2201,2.55,2.75,1.54054,1.52632
bb58aad30b58b1e4,1.30769,1.4,3.5,3.3
fc2badbeebf85ebf,2.65,2.75,1.4878,1.52632
44adac5d05f7e883,2.1,1.8547,1.71429,2.07
59f77a6ecd041dff,1.19231,1.22727,4.8,4.5
e3846855a38f0bce,1.21505,1.25,4.4,4.25
189d14e4e1602c48,3.1,3.15,1.37037,1.39216
351dccf63078a20e,5.0,5.5,1.18182,1.16667
d4415f08ba3e017e,3.1,2.9,1.37037,1.43478
c795c4b7beb89bee,2.3,2.55,1.625,1.57143
3046c0d0208a65f1,2.2,1.9901,1.66667,1.91743
96f51af6a93b94c6,2.1,1.90909,1.71429,2.0
3832958c913305f0,1.25641,1.25,4.0,4.55
7f35ce1469dab556,3.1,2.95,1.34483,1.46512
094a77eecd56a27a,5.25,3.5,1.14815,1.36364
f89589236dc3cbd7,1.66667,1.51282,2.1,2.8
26025a42e011229f,1.13333,1.2,5.5,5.35
5000a0bde6213fd9,1.68966,2.3,2.15,1.66667
8ba089858a7d647b,4.6,3.55,1.18519,1.32258
6190569c372725bf,1.57143,1.5,2.45,2.7
655a110a0bd2ea42,1.4,1.27027,2.9,4.1
8c3179f0fd62af14,1.68966,2.09,2.15,1.84034
9ae6a6f0f0730fa1,2.15,2.63,1.74074,1.57803
c40fd062610d4e61,1.86957,1.92593,1.86957,1.98039
dd7920cac66bed25,1.66667,1.54054,2.1,2.7
11774c581b818e30,4.25,2.98,1.21053,1.45872
0031c043c9f14eb8,1.95238,2.18,1.74074,1.78125
72d69e969eda8679,2.7,2.68,1.43478,1.55556
e7cb3f5cb39c33e6,1.28169,1.30769,3.65,3.65
fcac56089f65d04e,2.05,2.1,1.74074,1.76923
ab7934f39038ab27,1.30769,1.39216,3.5,3.15
37e2f89510cc0bba,1.58824,1.40816,2.4,3.05
d9c61052035c9b69,1.44444,1.68966,2.75,2.35
536c26ef4da9ace7,2.8,2.75,1.41667,1.52632
07ba406a1d0a5a71,1.34483,1.32787,3.3,3.75
16cab4b91e2c8881,2.2,2.3,1.66667,1.71429
049659c5a58ebb61,3.55,2.77,1.29851,1.52083
b5608e83faac1387,1.57143,1.63291,2.35,2.48
4c5a2a3cf2bea222,1.52632,1.55556,2.5,2.68
20d28c177a7d43a4,1.68966,1.58824,2.15,2.5
6e62908d6639dcdb,2.15,2.25,1.68966,1.68966
458e6de1b9ef3500,1.38462,1.4,3.0,3.1
bb7df9a9c9a69914,1.58824,1.5,2.4,2.7
bcab3ebdc21b0b64,1.26667,1.21739,3.85,5.1
c92c53954903554a,2.1,2.16,1.71429,1.79365
3559cab3329e5431,1.83333,2.16,1.83333,1.79365
10fd87a88178aedd,1.51282,2.78,2.55,1.51813
241a307a9c3d9a21,1.30769,1.28986,3.5,4.15
951d11f8684ed734,2.3,3.5,1.58824,1.33333
57d481c10c842ba2,1.86957,2.3,1.86957,1.66667
2592954ad51764b0,1.18182,1.27027,5.0,4.1
55e12d44e9e524cf,1.51282,1.5,2.6,2.7
10e35a0667d39086,1.15152,1.11111,5.45,7.0
0072df705378477c,1.25,1.28571,4.1,3.9
3d38022fdcb3b5c9,3.75,3.48,1.27397,1.37037
f484290346cfcf73,2.0,2.3,1.76923,1.71429
bec66de67818a9b1,1.20408,1.16667,4.55,6.0
17a8fbfbe8d32258,1.54054,1.52632,2.55,2.75
dacca5ea6be14d08,1.74074,2.7,2.05,1.5
65290fc5216c2a73,2.7,2.05,1.46512,1.86957
4bb7363bb03628f6,1.25,1.47619,3.8,2.9
18cfc2f58d20c0f2,1.36364,1.43478,3.15,2.9
a5962421d687de8f,1.29851,1.3125,3.55,3.9
9443197a9e0a22a2,1.35714,1.30769,3.2,3.65
301b145c186635de,1.35714,1.47619,3.0,2.9
b2717e8f7e7a196f,2.35,1.57471,1.57143,2.64
81b5e933186a685a,2.55,2.67,1.54054,1.5618
7e3679992f2c6ff6,1.66667,1.58824,2.2,2.6
5b986cd7289a0884,1.74074,1.74074,2.05,2.25
8e2e14693e04bf45,1.60606,1.95238,2.35,1.95238
1733594124569598,1.30769,1.39216,3.5,3.35
a8b22e990cba6144,1.66667,1.45455,2.2,2.8
c22d25f1febd8d09,1.34483,1.35714,3.3,3.4
bd057764cb51f065,2.4,2.65,1.58824,1.52632
b30bb2ba5b68a180,1.86957,1.625,1.86957,2.4
ab341b7bb01cdc89,1.35714,1.47619,3.0,2.9
9984333d8933dd58,2.7,2.6,1.43478,1.58824
a829493aa8d25e3c,4.3,5.2,1.22222,1.21053
00ecb8ea731e64d6,1.55556,1.5618,2.4,2.67
5014298453caf116,1.8,1.64516,1.95238,2.35
2037295b161c8269,1.54054,1.60606,2.55,2.45
62d4a918256c83e8,1.47619,1.47619,2.75,2.75
676f5091ce2c3c90,1.52632,1.54054,2.65,2.6
8c8d46d89bf899e8,1.41667,1.41667,3.0,3.0
8f301d4eb8e97449,2.5,2.55,1.52632,1.60606
1a0b90c661fd603e,1.27397,1.58824,3.75,2.6
ec618a1214d4b171,1.66667,1.57803,2.2,2.63
635763ab6b5f0bf0,2.5,2.3,1.52632,1.71429
95ca100d6bf829b2,1.76923,1.5,2.0,2.7
704e1351a64581ed,2.4,2.55,1.58824,1.57143
8787d56f59bfb4c3,2.8,2.25,1.41667,1.68966
46c74829fb4c2dd5,1.38462,1.4,3.0,3.1
f7e5e9fdcbff28b3,1.64516,1.68966,2.25,2.25
9c354bd6ea1bf25a,1.44444,1.44444,2.75,2.85
f817a161eb72e685,2.2,1.90909,1.66667,1.90909
fdb7377a34603e47,2.7,2.75,1.43478,1.52632
5e3f46e6f46d5a90,2.2,1.92593,1.66667,1.98039
82ad4eb50b3d7bd0,1.30769,1.37736,3.5,3.45
0a5d29e380f1e3e0,1.44444,1.45455,2.75,2.8
6a32cabbcd9b1e42,1.76923,2.05,2.0,1.86957
ebf204638524c377,1.83333,1.86957,1.90909,1.95238
68b3222e977a6a11,2.95,3.8,1.39216,1.29412
d87755257628de36,1.86957,1.95238,1.86957,1.86957
2a9755f4d43f3e2f,1.35714,1.45455,3.2,2.8
d2ce61c578e67067,1.51282,1.43478,2.6,2.9
47b690fb54f2eaf9,3.0,3.15,1.38462,1.42553
552973c278f08fbb,1.86957,1.46512,1.95238,2.95
71bcafd04decc8ce,1.15152,1.20619,5.45,5.25
8d886fba9328269c,1.54054,1.8,2.55,2.15
3e0301367e511512,1.51282,1.44444,2.6,3.05
256aacb8cb2c4289,3.25,3.3,1.35088,1.4
15cae38f1326adfb,1.625,1.76923,2.3,2.2
0ed093f6aaab94d3,2.15,2.4,1.68966,1.625
83ea3c36a6f91cb8,2.65,2.9,1.4878,1.43478
e76c3346ad9be24a,1.58824,1.5,2.4,2.7
8b87b341bcd130ee,1.18182,1.22472,5.0,4.55
e87b5c403533b057,1.21053,1.22727,4.25,4.9
ed6a02c8dcc6f922,1.38462,1.83333,2.8,2.1
77785292d4df807c,1.90909,2.4,1.76923,1.66667
f0d86420d88ca27b,1.33898,1.33333,3.35,3.7
ecc41acbd699812a,3.35,3.2,1.33898,1.41667
94a3e3df3d28d8f0,2.0,1.66667,1.76923,2.3
42a361f33cbb8d6f,1.57143,1.66667,2.45,2.3
1de579eecc094c8b,2.25,2.4,1.64516,1.625
ecc80630494d402a,1.28571,1.4,3.6,3.1
c4bbae7615545c85,2.15,2.25,1.68966,1.68966
37d988593cb5f14a,3.4,3.1,1.33333,1.4
91bb64656e13a1d4,2.05,2.37,1.74074,1.68027
075be81e3f92c2bf,2.0,2.37,1.71429,1.68027
65b4d4be2d04bb34,2.25,2.25,1.64516,1.74074
de7eec13356baebe,1.74074,1.76336,2.05,2.21
f327f8e59acfab1b,1.60606,1.72993,2.35,2.27
df42fd9af4740d24,1.44444,1.33333,2.75,3.5
e7ace0544d5ab596,2.65,2.7,1.4878,1.5
fbc7d73f7bf60b9c,1.46512,1.35714,2.7,3.4
33c8395139de7551,2.0,1.86957,1.76923,1.95238
965989097794b22b,3.0,2.85,1.38462,1.44444
b13e3620949300c5,2.95,3.5,1.39216,1.33333
87c73e2086214b5c,1.32258,1.47619,3.55,2.9
65ce293c20bd25e2,1.43478,1.35088,2.7,3.58
d2246624da1c4e38,2.1,2.18,1.66667,1.78125
ce6f4d06fe5b51f3,1.25641,1.3125,4.0,3.9
d1cda3a0c148b725,1.27778,1.35714,3.7,3.55
20aa994cd23074b9,2.45,1.95238,1.57143,1.86957
95f136c07f9834be,1.57143,1.45455,2.45,2.8
c1843fa8f113d321,1.68966,2.15,2.15,1.74074
791b8b3a475487e9,1.28571,1.41667,3.6,3.0
ae3ab5d1892153ef,1.28571,1.27397,3.6,4.05
6b7033df94818cee,1.41667,1.36364,2.8,3.35
f825e17e7a1332cd,2.4,2.7,1.58824,1.54054
0f461c4ddf70eff9,1.47619,1.34483,2.6,3.6
2dd864ec1a1a4031,3.4,4.25,1.35714,1.27778
76e6177c401f2176,1.58824,1.54054,2.5,2.7
d5e7fe1f5035505c,5.25,3.6,1.14815,1.3125
72372c31dee3cadc,1.83333,1.54054,1.83333,2.6
fec8b9760d6bb235,1.30769,1.28571,3.5,3.9
062816ff1b591bbb,2.05,2.35,1.74074,1.64516
ae07b35f2797242e,2.1,2.0,1.71429,1.83333
e4b5f0358ce7bad4,2.55,2.65,1.54054,1.52632
6ac1478baeddaae8,1.36364,3.25,3.15,1.37736
dc2a3aeac1441991,1.44444,1.46512,2.75,2.95
dd3ea525fe1898f1,1.51282,1.25,2.55,4.55
2a28ce0035468735,1.40816,1.39216,2.75,3.35
077667e3aaf314db,2.0,1.40816,1.71429,3.25
e595cb4bfc26193b,2.15,1.68966,1.64516,2.25
a8cf22bc7d05c0a1,2.55,2.3,1.51282,1.66667
42e7cc48c31d8f29,1.33333,1.38462,3.2,3.2
e1563825c36aad26,1.625,1.54054,2.2,2.6
04193f1fff93ddb1,1.33333,1.22222,3.2,4.6
376beb49aadb06d6,1.57143,1.31746,2.35,3.85
560cec2acc9b0a13,1.38462,1.47619,3.0,2.75
18b31990d1808419,1.60606,1.60606,2.35,2.45
9c3c0818f0c32768,1.19802,1.21978,4.65,5.05
f0e299c134cbac37,1.30769,1.28571,3.5,4.18
eb8e4c57d131fb46,1.60606,1.66667,2.25,2.4
12b94f0229c30ead,1.22222,1.2,4.3,5.35
6f0dc5319bf900dc,2.2,1.72993,1.625,2.27
520de85f6d492264,2.2,1.98039,1.625,1.92593
81ec228bf7af0fc1,1.3125,1.5,3.4,2.85
eb6a55ee772dd722,1.58824,1.83333,2.4,2.1
6d3655c731347f94,1.57143,1.58824,2.45,2.6
8348ff428d1687ab,1.55556,2.5,2.5,1.625
6d83de8d54f75ffc,1.74074,1.54054,2.05,2.7
5aef2af22f5f2fbd,2.25,2.15,1.64516,1.8
9cf91ae875d886df,1.38462,1.32787,3.0,3.75
7956ae951020ce8c,2.7,3.1,1.46512,1.43478
c553753c64379c39,1.86957,1.83333,1.86957,2.1
6617170d3659b175,1.90909,1.71429,1.83333,2.3
727c8004faed648d,1.71429,1.78125,2.0,2.18
b0cfaf01a155985b,2.45,2.1,1.54054,1.83333
3d1a835c15fd8cb2,2.35,2.15,1.64516,1.8
4cc8bef7c487cf9d,1.30769,1.28986,3.65,4.15
6299412d7bbfbce6,1.32258,1.23256,3.55,4.8
60be440e54760b40,1.51282,1.64516,2.6,2.45
65270a16c25b59ad,1.66667,1.6993,2.1,2.33
6dc666fd76a3b280,2.6,1.66667,1.47619,2.4
c1039954c3457fe7,1.43478,1.45455,2.7,3.0
44e24628e8eda0b1,1.86957,1.5618,1.86957,2.67
65ac65daa51720e2,1.41667,1.21053,2.8,5.2
b3a0fc0a945a31f7,1.28571,1.29851,3.6,3.75
9a18479792f990f7,2.55,2.15,1.54054,1.74074
9f69f6420f21080a,1.27027,1.25,3.8,4.25
06db48a74d81a15e,1.8,1.76923,1.95238,2.1
1878e37418f1dfcd,1.25,1.30769,3.8,3.65
29bf7862fb1c28d6,3.5,2.75,1.28571,1.47619
8f4a445ccb548f15,1.83333,1.54054,1.83333,2.7
137d7dea41cacdc6,1.38462,1.35714,3.0,3.55
be79dafe6c0b7671,1.60606,1.95238,2.35,1.95238
34c6c06ba60a9ade,3.7,6.0,1.27778,1.16667
50ebe7915d9f0cab,1.55556,2.85,2.4,1.5
d5d6ae85ebcfd160,1.64516,2.01,2.15,1.9009
a0d1be5413e301dd,1.28571,1.31746,3.6,3.85
65171ae917df102f,2.75,2.95,1.44444,1.46512
d8287db48ec356df,1.60606,1.68966,2.35,2.35
ec20620c294a49a4,1.44444,1.40816,2.75,3.05
29a1ed2c88c34fe0,2.8,2.6,1.41667,1.58824
68ac97071275099f,1.22222,1.26667,4.3,4.35
eb3093e235f048c8,1.37736,1.3125,3.25,3.9
87cc38e9d565f819,1.66667,1.70423,2.2,2.32
e516a0e035fd57f7,1.16,1.18519,5.3,5.6
c299ca1bc07857d5,1.71429,1.39216,2.0,3.35
27593cd1cda3cc2f,1.47619,1.8,2.6,2.15
48ac0e2cf3681cca,1.66667,1.66667,2.1,2.4
9468f58f8abf78df,1.41667,1.47619,2.8,2.9
de41ca23c9a13bfb,1.44444,1.60976,2.75,2.54
ba2f30fb7143a6b1,1.8,2.3,1.95238,1.71429
04df2fbb108b23c1,2.35,2.25,1.60606,1.74074
89cc8f4a69e9ea0e,1.22989,1.16667,4.25,6.0
e7da014d4dfc5bf3,1.51282,1.47619,2.6,2.9
c8fbe7ade97e2055,2.65,3.3,1.4878,1.4
fa3294fe655440dd,1.38462,1.37037,2.8,3.48
8782dca7c99717a6,2.4,3.2,1.55556,1.41667
6265ffd51a18ff21,1.47619,1.54054,2.6,2.7
15b62b191eb6dacf,1.37037,1.40816,2.9,3.25
8938fad6ec08499d,1.25,1.24096,4.1,4.7
1fb62d8192128dc1,2.1,2.7,1.71429,1.54054
7036a87673c98a13,1.28571,1.21053,3.5,5.2
7b1d63d0e3e12804,1.68966,1.64516,2.15,2.45
