fight_id,rd_a,rd_b
1aaa1a9ceecd6063,237.66,139.93
0a444f30cae13d8f,174.65,152.98
1d166488129030d0,180.93,112.84
a6fbd8964400dd89,147.15,113.72
1e3c67921162561d,217.10,186.14
9a1a57b0abcd4599,122.42,134.56
71dc4379c738450f,155.22,201.73
5b8d693bd1780102,157.02,287.02
535b8e5494cbc580,350.00,236.87
01619207a811ef01,148.11,186.88
e83046dd074ec0fa,110.87,188.03
11b8d7e801713abc,135.56,169.76
6f350d91fb07a819,182.87,117.12
d9375ede2ec2f924,89.63,105.47
8f40ac90544d0003,144.57,350.00
7e9ed49a1831056f,231.56,137.73
0be6540982a5b0cd,207.45,144.86
147d2ab0230af48d,133.97,203.90
e3a2bf2d9ee83318,204.84,350.00
c381ad2c0bf34dd9,103.34,110.92
f77e3c681fe1b04e,173.55,215.93
3d76ed7e224e9c99,148.48,194.43
a88a4c126d585320,145.92,102.25
279b4190d9ef1379,221.80,154.74
c4ecf4b894ccbced,266.79,290.39
9f10afab94cafc45,239.02,207.54
f8bb0aed83bd8638,162.10,290.37
1bf1a6fc9c9acc26,219.16,243.29
738e0ccad2c9224b,231.40,265.76
4843f369dc8b5de5,209.88,350.00
3b1453df439a5024,142.00,159.62
d85c76a61a820be9,104.65,103.14
f767243bb48ab9d7,156.08,271.33
0820a29a03d58282,263.32,173.96
51e684bfce8d94aa,89.39,173.74
b9726184624ac076,182.03,88.49
1b0fa021b1158121,197.77,350.00
50385add37239184,350.00,350.00
0990ac7065412e76,124.38,233.39
f91709b071e8295a,212.93,234.87
ea66be2688f542be,215.35,350.00
889207e3c622a5aa,158.11,151.86
5cf56c22cbc24758,124.86,159.95
5f617d6c19d3a281,260.46,197.74
9f96d11017f9c824,130.37,207.12
8238f9d2fd961757,111.60,166.32
fa7cde1e2d3ae338,350.00,350.00
4fcbee643660d679,193.23,180.51
ce4314886c57718b,192.95,207.63
6e65bec924996b5a,284.93,214.97
5a096f2acb44c776,160.49,173.71
c5f0c83e303d80bf,208.15,290.38
b8648b32caf36c5a,177.74,135.67
04a1c5b7993fe4d5,139.31,140.43
f23e2bed86b62462,145.16,221.73
d571486369996a39,216.04,233.94
27901ef9e82d5690,137.76,110.74
3a94bf34e62ae5fd,136.14,115.20
1fd5bf36c42ff1a2,238.71,290.41
fa77134e0d90da3b,114.58,162.52
7bfb92f7ea59dbbd,350.00,350.00
59b384dcc3ab49b2,175.17,242.61
eb0f7127f22457e9,151.67,111.05
bc767f1eb6176dfb,124.00,164.40
a0ec4eac058e6050,189.32,154.61
0da43c3ec0e11650,169.72,278.79
ee1c1e9037fee21e,141.29,237.43
10f5bb70feb1df53,173.90,350.00
420dd305cd1d062f,93.51,235.70
194d3950076b2f83,230.02,263.21
58286d3126cc5263,200.19,167.15
e8f2902be7b350ad,92.35,176.88
f8fce67abe0ab922,126.21,165.97
f3a60ca18747aeac,214.47,212.34
1cd5d5e271b646a3,350.00,279.39
6cb9bc7c86ae43b9,197.80,171.12
b6e086dd8093355d,212.33,259.94
0d7dc1ed5eb995e4,143.97,154.03
3112430100d2d0be,297.42,194.53
cd67f6ddb2920193,197.30,107.63
9444cfe0c7c0f6a7,128.88,143.23
d07dd6239afe1cb0,271.88,350.00
5edd1cd479f3919e,194.15,106.22
0bfb221a0944f8e0,251.12,208.33
6f981a44898fb4ff,290.42,213.28
4335683beee93652,350.00,236.65
07f234a488661125,166.14,234.01
aeac1209f15157ed,172.13,210.37
a8d189f56de9b451,269.59,350.00
357a5bc5de4f545d,350.00,94.44
6ae96d1de3bb0506,137.46,105.38
f73dfeb48b09e6a6,120.24,170.93
8f7a73d05387b159,87.18,130.31
0328754c15ecd37c,350.00,181.44
0f2611c3ec4661dd,283.45,219.74
bf8f747e57d6d1c7,128.96,159.39
04970dfa4d531e39,116.21,350.00
093ebd3375591101,134.61,119.79
037c68d03c970609,168.85,183.54
3cf4582b48302bb6,158.24,142.91
e22a887ce4ab30eb,202.81,119.08
424a20da52b4f956,213.50,155.30
9c79433a4686f3fc,138.76,110.03
4d9d371b8db6fb91,128.35,155.98
519dcb290e6db845,87.89,168.89
84f236d6c57d7cfb,236.83,286.40
12a64dfb8147566b,247.42,147.71
c6c975ca66a7f91a,175.67,102.32
6c2f05c47f494e15,106.34,127.66
c73b81e7c1c1cccc,124.03,152.17
9e21a8dea9663e26,350.00,111.97
ead2ca0d2afb46be,350.00,232.97
1f52e665587dc645,205.62,189.92
bfb7d17161aec938,94.50,102.47
efe055854f19a1d7,283.45,202.37
2361b51aa72e5551,164.68,91.78
4960379abe6ed525,196.10,350.00
2fd0c6d914b77205,350.00,211.71
fe9ee00fa47dd7b3,204.79,144.72
714d6fc1eaca9624,225.02,350.00
0b4583d204797d19,290.44,350.00
288c942b0ad152a6,179.25,269.74
f8ee14dbf966b9e6,350.00,350.00
e84fa12d87993ec5,143.04,148.02
848e7af760788418,240.05,254.69
5f19b0135414b454,139.49,128.45
e835e9a4564db497,198.67,111.02
12563423bf15e75d,191.04,350.00
28f7ba820350e3a3,182.83,168.25
8803935990adafc1,149.15,96.98
5315bd4542b21c4b,161.44,168.98
bab65d16fa74fc5b,211.61,91.47
6c5f7f98ec0b6f17,256.45,199.25
95edc0b6438f2592,184.01,222.13
829b3ee4145a1ae6,154.29,141.98
eab7b76e177e1903,136.48,130.27
4210f9b11debf1fc,196.59,230.88
bd1e01de1f24962b,155.62,182.17
47fc0736929125bd,265.68,266.79
418a7100e490e791,106.25,182.43
85060e6e71ed14e4,350.00,290.39
59363451049c929d,161.61,350.00
01c9acf719298187,108.00,132.60
15aee8ad5d9e9d58,123.67,129.39
17c53d93d549cb03,265.78,350.00
5164f1c4103616fd,145.78,95.08
57d05d28e3fbee4f,180.54,154.49
b8b9a8e504d51ba5,281.79,182.64
e18a8b333529cc09,130.81,107.04
bfae2fb50efbdb0f,102.19,229.04
d2b5ce5548b71668,146.51,151.25
a22add1024153ddb,128.43,131.09
dbed6292db8b0212,173.49,206.87
a017d5806eaa6018,350.00,261.50
ef86720364837f68,137.03,142.07
0f88658e787815c8,140.14,86.06
6dd0874dec826397,134.32,207.02
62aab95c866a9c5b,167.98,118.99
bef2a2e68fb4dfa8,254.70,178.04
6d8ce1abde550bc6,89.99,109.65
dbb0ca0198ac514a,115.51,99.62
5f1a828f8d4c3b01,288.77,290.48
53d6a7634c7fc036,282.00,202.21
014f7dc96c90c199,160.25,100.97
25da6035f591c245,159.37,238.08
6b325792b8fb1f46,176.34,140.70
5ea39e0fc3b64e83,235.48,187.32
3dcb1a7b081afbe1,170.83,219.05
c8fdd3f7178fbfa4,121.97,278.66
7072a324a82c4297,92.34,93.21
b152646345037056,112.40,179.05
7ec70261afdecda8,280.66,199.79
d86e31793564cd31,113.11,128.63
3454f5c7203467aa,141.18,147.99
866b2c2e354aa27b,290.61,224.73
e6fdf9e67f84a0e0,155.13,192.53
53febf2fb416f9de,185.75,240.76
79c22394d9c2144d,161.41,287.09
c571ac76ca45c1cb,283.76,284.47
49b47b5b5f15c7c0,198.86,198.78
df0d4130944776d9,135.21,146.40
47c140debc977214,155.69,149.42
6222cdc86b12d251,350.00,275.23
db8887f2085f7971,212.08,212.70
1290d7eb0fefd3f3,233.79,168.44
24f2d2dd9fea5d79,241.86,200.42
47f42aa7cf851a29,150.08,87.04
f71d46f804307bd2,138.89,137.82
326c3eaa1e9e3dc4,290.41,350.00
3e9ddcd30fdc5d85,350.00,150.36
b3096e8dd4e90718,226.32,236.03
8b1dc96a00a8e881,186.41,132.06
20b5de395c0f1375,217.56,176.26
9dcf8ce308eaa050,245.03,145.76
52565f62fb3822db,187.95,144.44
f6efb09c01e4cac6,209.94,232.78
426ca5caeb857f1e,100.44,350.00
cd117bfce747184f,177.08,113.53
7969abc596485189,350.00,245.96
4b155647201d549e,350.00,160.58
19fc916df1f0e6ff,203.91,87.23
026c4a26106cc158,152.73,350.00
a25633b1494f1360,200.81,101.28
9fb0a4e18ddcd14c,350.00,185.64
194d73490eb731c6,114.49,119.46
9cb4196446f3ce79,290.39,290.48
b7c7707ccea492c7,114.75,97.62
f43f9861e73739c8,155.33,231.27
921a8db065cd8cc5,196.82,175.47
69b147aaaafeb47d,205.49,159.35
d3f5854d16fc31f9,290.39,245.36
e82d734674ce4d46,98.79,92.05
5e2f2f5d9a756de9,130.30,116.58
8f9b16f170dbdbb6,151.57,92.29
140e810f952714ea,243.36,260.45
32990cbf8976d94b,163.34,114.16
c3425412e4f2f486,153.31,162.02
7fd0f7b3866b2c75,176.93,111.12
64756e0f4b305da8,287.27,290.76
319b09306094259b,248.00,92.27
051124b25d576906,146.88,350.00
eb6f80ccaf2a3dbc,137.77,87.92
5a09fd7cb3db9705,118.68,122.64
3d12c63c47828937,245.40,290.42
26582aa0b79d2f20,147.99,212.68
d5176b45df32f67e,211.69,290.51
d80b0bea0e260b95,278.11,207.39
ab6cd718c5459eeb,135.40,224.90
b125025990755616,285.65,350.00
bb7408d59b7279f7,282.34,206.96
c5c5f678558a0ba2,290.43,130.02
8167bd097a16062f,350.00,156.03
484c48d3723e72cd,143.31,227.57
2242e7df6f320ea6,154.71,225.23
bb4755924dfafaea,106.97,199.95
28c70663b99560a8,137.02,85.95
363b72bf7f75091c,182.36,241.57
4d549f33c0711a7a,281.44,271.11
ca3963b76a38c408,350.00,350.00
9fc03704a10977b3,350.00,350.00
4caa0dcdaa253612,350.00,350.00
b3caae587e956f54,290.43,290.43
760b90b0805e0fbf,192.43,280.07
7c2b219fe208c565,255.20,267.48
674f3fa16e717ff1,113.26,256.64
1901d27ea35ae733,350.00,350.00
1d8e2e8e3bd28cad,350.00,350.00
247f9e56965a1c07,230.99,104.53
c931097a857ed60c,290.43,237.92
bd97a96ac8203457,131.10,156.07
9589b41c4637b057,285.04,196.99
2817a6f9e09eb15f,214.46,189.61
148c26038e80465b,127.16,146.77
c9e4aa12aaa7309e,195.43,119.67
55bd050afe169b34,204.86,266.54
d3f26e0fbf694375,110.67,127.05
7a3947a0e7bc3558,149.43,121.93
9bd9a8127b55fbf7,115.63,152.15
fccedc456048216b,125.35,108.06
7fe2b6a9fc4748fa,229.28,266.98
c1677875a80c2584,258.37,350.00
cda0d9b5ce9b9c12,163.09,350.00
66ba984cc547e31a,350.00,279.16
48d21357134ca51a,350.00,145.39
67018331e90a9949,191.21,101.34
b25eacaca1499e30,145.48,128.88
691c0d2f30e4de5a,173.02,147.16
c3939438ae7934df,119.31,129.98
a3dd2249d046cf9d,177.48,168.10
786296db3c4749f1,187.51,107.58
543de77637ad2a20,162.61,160.57
35ebaf80f8730b14,116.10,350.00
43af04881587abbc,350.00,174.86
981ed463bf5d91a8,350.00,208.50
110a49a43aafe044,266.11,217.41
afb0d61f22e85d90,265.67,232.12
b71192c8fe23078c,350.00,350.00
e8190df7465ba2df,247.09,235.11
3ce7f58911773a56,209.35,172.26
4f16ef3e707447a0,270.03,174.28
23e03d226eb7af80,167.87,350.00
8784ae31153178cd,155.76,99.42
20bbf7e139c73e8d,350.00,169.15
e0e19f79019d63d2,122.05,108.05
62389e8fb68f93a4,143.65,101.91
62f564662f33692d,248.65,218.16
d441715577c5934c,192.71,149.24
09ab925c4cfe0cc5,120.24,198.04
c4253cb471013765,192.33,152.47
3249bbbb7ce837ef,117.51,90.93
95f37dc43e808ebf,192.05,242.39
e54c16d867875738,163.13,180.87
11c851a73ffb55ba,283.48,290.41
77be83973766e104,137.67,174.93
ef2c7bfced561374,282.10,138.39
0b2ae6c368369d1b,134.22,145.49
6b47093b62155478,120.75,86.66
bd1fc4ff619f4e61,100.45,165.80
8e971c1ec4b981cc,145.65,280.70
5d8a1daadda47ace,350.00,187.98
866729ea2ceddb25,237.38,274.97
e85e83ab4e60e768,287.06,350.00
65223fa6055df489,230.87,197.05
e57a78a422439774,276.75,350.00
c8a9d3917d77ede2,141.50,181.96
3b03f8d3a55f3cb2,115.63,350.00
d2f6b87189908088,207.91,290.41
520f6379fefd8fda,170.99,106.38
f2ca358ea9bec156,133.09,109.74
de32c5a78aaf89e9,113.83,150.72
5362ea7c63432cf9,124.42,179.39
047d6739aa1d5c1e,138.51,146.30
9115354413739aa8,170.40,240.35
67e1ec8ee2db3423,200.25,167.93
5e3779f7c1c39679,186.53,249.36
3e0090669d51415f,290.43,110.67
62fecd327391557e,136.19,154.25
3b701c0a0525341b,202.45,279.68
7fe1486a2c33bf91,213.39,118.02
aa91cb7567d6c48a,150.75,95.25
f20e742e6b0c0b3b,144.91,157.97
48a9d2a3967d13a4,100.08,130.81
d6f6ac29008509db,199.81,130.09
9399c772adc7bcab,222.73,239.25
a65909d4083c2088,206.64,217.26
e40a5bd62ce710ac,84.79,150.99
294a9e9780afa789,88.22,284.44
7658965c2a700b39,198.86,290.41
6caf9ebf42ddae2e,283.18,194.67
e65ffb177a2c7669,128.36,214.24
fd61e6146f3b2942,213.44,149.77
f3bebb48771a414a,200.69,163.34
82342dc6be82778b,149.15,118.77
b2625001e0b89369,226.50,211.49
dbf786f9808c6a08,122.99,150.07
b66ac52bfb217761,114.69,160.95
6455d9c54d99b851,233.80,231.05
67f559403a6ec7cb,233.05,350.00
ed72edc2ce0f3c5f,213.25,350.00
1687e2cd061b7aec,271.58,277.29
f56c6646b54c0662,166.92,178.93
ba33d0868b25483b,132.06,165.84
c76fd2ddcbc4713d,260.17,350.00
d40f865aa6be9cd0,350.00,103.11
dd0a3aedba5cee87,350.00,94.20
a7e8416f0d57c8e0,177.87,91.32
880f2bb0a639a5a0,132.71,138.70
eebb4dde70a67369,158.94,105.26
37ff18106c6e38fc,350.00,207.22
1c6d3ef6beb9966e,160.36,350.00
c5479f20e4db357d,99.14,121.29
0c618cd41b88c558,350.00,256.48
b509c337d181c567,140.89,110.39
d7c7b312279104d2,350.00,171.07
30eaf1650bc359b3,350.00,187.12
3d9398386c84109b,102.68,94.81
ba766bd03090dab9,96.00,219.98
a7492cbfb9b5d4a3,140.52,350.00
f4187c30c311eb93,350.00,115.24
1669773acd404217,122.70,110.88
a409a5381f082e8f,123.81,259.19
7cdda45e7d52bf40,114.02,194.18
68ba4aca75b02496,137.44,129.94
9bc042a700d9a531,99.40,101.69
21be9181725ab599,294.08,201.36
c835ccffa472970e,165.35,163.80
e2e524bb5392a3ea,275.25,288.37
48ea8a30f7b88cfc,145.54,350.00
8f5482992dad74d2,120.83,124.99
adee1fc200ed1a12,164.58,155.80
397ace87deeb8697,112.20,178.05
3c5442bb62ca1505,204.24,104.32
8f6dda53ea3b09c7,111.42,106.83
3eea92e7f26fb05b,129.55,125.67
53bb7c4a606d60c0,137.20,243.99
4f42acd810ed5173,230.75,229.28
9d204f44a9988b93,350.00,350.00
8dcfa933877e3a0b,226.67,190.01
bd0622b184ab4f28,198.18,350.00
3d7ea6012fd8f786,235.85,192.19
6fd7f6f1deaef4e8,133.18,139.24
8a08b8043f83d245,117.85,134.07
53d6e37063f9c404,115.28,102.06
e1eeb61d0669ce45,186.24,350.00
a9a770bac1261af9,170.03,124.36
e202f273220aa533,97.66,168.61
96b59d89ecac66d0,134.74,183.63
33116969380185a9,155.15,230.14
3729ff914eaede07,182.33,246.15
df9aa51f6ccdfe02,270.55,173.19
b8b2cdf962cc65a0,222.66,106.54
41be95916aef568f,252.86,252.95
752f19e9c201ea57,265.06,224.37
78bb2b441917848c,209.16,136.90
e4e1d12441b90866,198.21,111.24
7aede55e4e47c698,223.38,180.66
b4ec3e067604f90a,158.35,157.12
c037cdc1de53de8e,122.38,111.79
e9700d51ec2b940b,119.28,108.94
38abefbf24624a35,233.86,194.86
3210723fbb018fa7,199.88,242.01
79fb77a0b0294aec,350.00,246.42
933cf2674503c63d,203.76,290.38
04d37c1c206c0efd,138.33,350.00
bd5efa4b53dc1642,214.88,184.00
2c84f2cb1bb23ab8,290.38,290.38
17f69a241aa952fd,350.00,350.00
14cf0828d6e373ab,110.83,350.00
0a667143584a2d96,182.58,139.43
46cfd4aaa02ce202,84.70,139.25
0ccd16201ac41ef8,149.25,165.54
c7bc8750e9503805,290.38,350.00
9cd172df74575fd4,350.00,214.59
629c0eb319e01374,350.00,282.82
85f85003fadf7a7b,246.96,235.08
961f434fe238f40e,180.74,140.62
410aca28fda60f76,128.35,214.89
99bfad1679112591,192.51,244.16
b9a3b520e68f8142,141.07,194.04
3bde8910fabf0dd3,350.00,118.60
51ce499611a5df68,350.00,187.90
f9ab603b763998f7,110.43,99.02
7e695ad026b2ec66,128.99,99.86
8c109a0c53ed9618,131.93,350.00
02731f017c838ad4,282.78,290.45
e8093d77f566fe51,231.60,244.55
43af7c5772e8198f,262.85,350.00
a932059e61f4c25e,265.06,205.47
438fbdd4cf27e324,225.51,279.14
d1a93a55c8063ff3,282.06,287.05
9e1853861f58191f,159.33,251.53
21992c366d3b4602,136.78,266.62
d755a29a49c9ee09,230.81,350.00
1c43b38c1f4bdbe2,108.10,350.00
12e12307414dafc6,143.33,161.67
e3f31cdd33b4ca92,279.78,350.00
c7df07266a9597d9,107.61,281.08
d2ef04d5f384c05a,350.00,214.31
6abf4f61a1e11d34,350.00,350.00
86046081e767437e,350.00,350.00
1785c7fb722d3007,113.09,211.31
4e6bbc5832e55f64,350.00,170.15
c2fd3d874f558408,350.00,218.58
5b2835ac76f05993,350.00,186.54
aa7d691fc6385acb,134.35,141.74
d99b2abf50e9a03e,350.00,350.00
cc73c73e6e3412d4,350.00,350.00
0d077813b6164fe1,139.07,86.54
44c60f91b4f7b23d,350.00,350.00
69279781a89c893e,200.61,160.59
c65f4b4c0338d0c1,350.00,283.28
94dcbc64641cbb6e,141.21,290.37
fa9ec0b8c4b3a84a,122.89,152.28
73a299d44d2ef5cd,280.44,106.36
29f40d82bd128c65,350.00,206.99
0ac4f0c1b4d021f6,350.00,350.00
60cc0ac9ace28324,130.44,129.96
70feb2bfc12b97d4,232.99,102.27
20063242f6e40d31,99.36,177.28
b6bd31215bd7ec1f,115.46,212.23
19d1ae54681bc722,226.51,179.89
fdc97f9b88bdef7d,155.79,350.00
e909e34cdee01831,179.60,140.64
41feee2c08af2235,290.40,165.31
7d679c16024f6f38,131.88,172.24
00b1e95f6aea7027,146.41,172.49
1fa8537d3992a09a,144.60,133.40
d5577e3272ef3032,172.67,143.19
37a7dc68f3a0e65d,110.36,123.47
e0e22d7bc5a293e8,243.39,186.08
3a42dd84680f444b,124.56,121.65
48a2a476d3b59866,167.13,127.42
4e55251b7a0df0c2,101.73,150.43
c4f443509308dec6,350.00,215.43
05f1e8ff81dbe05b,266.75,242.40
1b6e5363eb81c409,244.12,350.00
bf41783b9446891e,137.44,131.00
986f0b480389ad25,150.31,168.84
92fd2127f46b0cb7,185.57,201.86
b69d3d55c84f5dd6,189.94,132.36
c0ab927864bb6e98,148.95,350.00
f3e289f1423c0e6f,95.12,84.18
4da4c5ef6a4ffc5b,137.36,119.43
920b6f739a36e721,97.05,124.74
b9c82dfde8b66e37,124.46,110.84
8ce926b4d38a55a0,285.76,161.52
3f5a623cf360c494,244.67,162.24
4de25b19c4dedb14,115.82,350.00
61bf6748cf85eb84,261.83,278.70
bd7a8c6c74655afc,231.39,89.71
498e7b0800af226c,235.65,171.98
b0e16dd491bc4fea,265.39,158.13
819af4bbad55324d,90.84,146.68
a5ea53104392fa9f,169.87,114.38
9ee818e10dcf3b45,118.43,131.94
1ca41d3b11d88b36,120.89,103.80
3278e45b30f7dd33,133.94,187.48
ceaae1db8ccde29c,102.00,112.40
e76227f395b94e47,270.38,350.00
2cc1fe3570999428,241.65,147.67
2ea1f463620bcd3d,105.15,290.36
efbab76bedbfb65d,228.34,350.00
8a9c8f1d53d8c664,350.00,350.00
77c6a6f33289b872,160.12,350.00
3dd0951b8855137d,83.57,229.22
5d1f24e034772338,105.85,195.81
7ddd21d48e3b34b9,164.32,247.70
4738cd4cd8d33eeb,109.67,116.26
0261adcfc6e49150,179.21,124.13
8da2c348ba6001a0,283.62,350.00
85511ab7fd9ed061,127.44,109.93
8f8a6c578308d014,350.00,224.65
9192053a3884aadf,258.52,202.48
818456a713fdabe6,350.00,350.00
491b7d974254596d,350.00,192.33
59097097bc09cdef,93.80,184.85
904e0e46392dff93,243.37,350.00
ebb685a81f65ce1b,215.56,350.00
53abea410a0541c8,270.70,350.00
44cfd4330eb6e2bf,271.75,207.05
85036b967403cdab,92.57,179.72
ce246b336b6bd638,85.92,191.32
300f1489174a3ece,116.55,156.57
4e8b2357fea211e9,182.18,121.46
8e43d61ca6f2d904,265.84,241.81
11c0ef97497303ef,295.46,350.00
b247a1900cfae052,180.16,149.98
51db35a3cf225bda,292.47,350.00
49f7186e1e3cf6c8,236.17,223.96
5ff8463edf8155c0,278.40,177.51
e4862c4f20117cb8,268.37,106.93
fd1854062406d287,247.71,273.05
069e3e704cbf6337,247.24,120.28
aa71cf96ba4e5a36,164.89,350.00
4eb91cfc892a108e,178.12,120.60
a9184def876faec6,244.46,261.39
7fec3b1ec923ad24,165.02,113.68
f96f719ad667dd96,96.61,155.03
bdeca00572419011,287.89,167.17
0d698108c5f5d1d6,235.86,266.64
58e21d505c082a9e,123.71,138.87
0a4247ba4ae1cca5,124.52,123.37
1521f94cafdfd783,142.39,140.10
c8bc7e668ffffc7c,350.00,110.56
354425c41008a01f,176.63,137.06
a212e4c197983ad1,116.96,126.36
01983cba42704c49,135.02,117.29
e4b13f7f43018ec0,290.36,350.00
9af62d6e404c1002,150.65,127.44
c77486266b05f934,350.00,123.35
18d6df67968bf06b,185.43,195.44
4e22e3cdb8757be1,234.89,247.15
c827f5212a34bf2e,277.07,253.08
fd438db3e60f062a,259.98,234.11
14c505d7ad55883c,235.97,350.00
244aa8f002274344,203.89,114.09
1db00b3e736c22bf,156.11,194.24
34c649f3f43a919b,350.00,110.63
4de28817db9fc9d8,97.21,146.60
cb010b41cd20a1ed,106.38,125.84
0405e4446e8f239a,290.38,240.86
8adc6266a7c2fd40,290.37,207.49
7a26c9407ef64e10,265.04,248.56
e3826e06d68ed4af,88.04,183.44
3744d4cdaa6b242b,188.44,136.35
7adaf85915993137,230.98,156.23
bac3ac8d7330d05d,209.07,85.86
39fa341fb9161d6f,127.23,140.37
ec149b086b0e7fac,227.31,136.65
97dabff880f33202,350.00,102.34
851645c373f50e16,130.76,110.98
5b9f545890407976,99.52,128.83
6c9bf1d285cf5dd4,143.41,281.55
583f2c3cd0e2385b,150.60,143.64
858696528ab7035a,195.61,128.61
b776b08e2cc6aa0c,290.37,350.00
ddcfa590f4644240,350.00,224.01
fb34734f84d0a14d,239.85,138.53
51808d929c84b8ae,123.73,132.16
aaad7e29825b3264,137.60,93.33
9cfad21ef1911728,109.46,131.03
4b1606ab1893c242,318.05,131.09
aeb0322f619213b1,153.09,106.71
710c7f8c7dc2af46,155.75,209.19
1b1792afe4457e83,112.58,106.90
9763e27bf80abe42,350.00,254.68
a2f4acc81f7886a2,287.09,282.69
bcef35d6e0964f01,221.16,254.87
6ada4f4286e4261d,236.63,350.00
44ab00737c3fb890,166.07,154.79
8cc4c597aecbfef5,196.24,185.09
437c6e18f41287f1,166.91,251.09
8a8190f3f71408a4,208.98,160.60
40687c9412e0c279,228.58,180.34
826fb989c0e6208e,178.82,167.09
e068f14acd47ed69,128.91,118.62
c6dd17ab89437805,105.18,148.90
469fba0129c95278,350.00,182.20
0717bc30025f3656,285.35,350.00
0f9679fda36f7f41,136.19,147.52
8d70694ceeb0dc9a,261.24,143.34
971b3d35c302cf8f,134.73,146.41
721b23d896a44e2e,290.45,350.00
55b53fdad307b708,290.39,191.44
3812b265afd78186,250.70,241.40
eb096b0196a7ff65,116.01,186.44
ced0e31df74f27d6,112.50,269.11
9532ebf4d9405e65,149.33,200.47
56ae02578b1163ee,103.53,110.24
3db15d45e8490c22,183.65,207.88
b695fc80bd538172,169.41,350.00
93a081342561d0c3,350.00,145.75
7dc3ada8f2135477,246.75,155.39
6173056f0e080ca6,264.04,173.32
b7ff74563d034519,165.99,89.28
f5a038c18f7a44fc,257.76,189.05
818b55b087013e64,290.38,224.87
1d8ee477e682a8fc,192.66,350.00
b70e72f23446520a,152.11,139.74
5c70b175f08ca141,153.89,96.26
a0163cdde4ec785d,141.13,147.48
b309cdde35310875,183.98,94.61
79da0eacafb22f86,197.52,350.00
75e580d5ea37c519,209.65,257.64
8da5849a6e7307bf,244.63,175.83
23fd92555246d61e,140.33,185.31
2456c4550c26e5e8,290.45,350.00
bf719cf83cab229b,166.63,350.00
c6b040021b4ceb0f,164.27,117.67
31b283a5559ad44d,235.54,257.44
d22c19fd92426567,130.77,101.93
7dc87736c304b3dd,223.24,127.45
e0d92694d8a2d38b,177.82,157.08
9bfda7c26578aaac,164.87,109.40
87126427cfcaee52,98.20,99.25
75bc89630027c601,204.33,350.00
56f984ac83fb34cc,258.82,218.55
0bc7e4852f75a06d,169.18,144.12
d9a797f632686568,161.11,350.00
23ba354e606df0ac,219.73,135.90
1b4374c9d7e5139c,350.00,350.00
e458ace6a440b738,125.78,350.00
a40c70d5a1a1be01,202.38,270.44
2a2b00e9bfd089cc,304.80,202.90
103a7d8c4f17714b,152.60,350.00
470a3c1b89504258,107.48,146.60
7c13de66ce543d84,172.82,113.26
c300085cc08357b5,137.88,227.81
3b6c18a966a2cea4,82.85,211.28
c2bcdcc472228768,135.50,350.00
f08ccad48500eb2b,142.34,350.00
3256d907f58af95e,270.75,90.86
80e68a6453e15ab9,350.00,104.13
721d870849de4a57,272.67,350.00
bcb697c4317f0997,214.34,109.11
bda97d9a44a89d52,104.58,180.84
3286d8406eff5c85,131.24,116.23
c68e57c19c82d500,284.39,245.01
f0ca713121289d24,133.54,116.77
16a05f3c4a765f65,350.00,166.19
0bc354fbb6e99ab6,203.82,278.69
a3731057c8775716,283.95,277.62
003c84fc7c3fa028,131.31,350.00
c936527df280b8b4,291.93,235.24
3011439ecaf74180,253.59,176.77
a6cc776330194937,173.52,350.00
e939acbd9894c686,146.59,350.00
e6b2d6d33968c66c,206.07,234.17
feaf740e3ae53b7c,172.99,103.83
ad59540382d5b7f6,108.56,125.68
73eff675e2aae30c,82.84,118.51
e4bbec619aa04dea,350.00,203.16
1218cba28d4dce94,249.02,350.00
707cb14717df5960,350.00,242.52
0febad4c4a3d69fc,90.36,88.70
2b038a467a89c73c,144.07,125.00
017c090e9e8d2957,276.25,221.60
413a4c217ee0193f,265.33,117.12
8cf4836e2b43c241,187.15,144.93
3d941525f5c623e3,284.31,92.24
7b53967f282a0d0a,154.75,113.04
a08dffad240dc3d4,148.49,117.06
07c00213ec388e07,117.85,144.35
115fa6f5f3e51bbb,224.96,208.11
35f80e003d16a439,130.71,243.15
f27e8d63f526d326,99.26,119.65
476a6245b43f3119,281.54,250.73
04c9ebe419195f8b,350.00,151.33
031647c36d12788f,151.12,350.00
1f5178fe56c5423f,245.81,227.06
65c1ca715dfdbe05,188.44,350.00
5782666ca117fa5b,90.93,94.47
083a6edd8bb21bc8,133.88,350.00
4fe799b4fa1afb76,350.00,232.82
9fb9af6599d67b1d,266.16,136.04
d401522de73b7bee,85.38,106.94
a4e210bcdcc1bf5b,283.45,350.00
a072481f307dc8aa,169.75,269.46
b58972ad7dcf65e6,350.00,350.00
fedb6a1b15b05694,182.49,159.76
e1bd72aba46f46a1,160.32,132.58
f993be991eea6016,185.87,254.14
93330422e1f2e0be,350.00,350.00
c53cb796b4a4cdb8,222.85,350.00
a5acaa5f693529dd,179.42,169.69
2ca4a039c07acd38,170.10,236.33
138c8807fef52564,205.13,117.68
4f9939af9a1d40a3,125.03,108.92
82eb6fa58ae52428,158.42,153.53
aa430402314b4459,122.99,350.00
a255ed658a2ac9bb,176.01,275.45
97c76d44699f7c93,211.30,131.75
bf2a9732af50c84c,186.95,106.51
a4446299c1f85d74,185.20,132.07
17753b728e5404aa,118.16,121.15
